Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,id
50107,912.961,387.309439105113,165.284238623494,2.34329324036382,0.904369714037641,50690,252.583083099492,0.582504068821204,0.988498717695798,0.755446675205279,0.65214801808882,0.0077296473368015,0.0008624306005049,0.425297037497176,0.996595673113888,HOROZ,1495
-45272,815.716,312.221275612416,185.383678354708,1.68418966752305,0.804644148061693,45817,240.087693706384,0.6646211665223071,0.988104851910863,0.8549910785486992,0.768966474931782,0.0068965646671765,0.0014874493960289,0.5913094395690109,0.9958772484309708,SIRA,1496
-30612,652.526,241.311754730234,161.932369575764,1.4902008496660102,0.7414116597459699,31020,197.424438566842,0.7687594173782021,0.986847195357834,0.903453754231787,0.818130218262869,0.0078829137178307,0.0021784935156619,0.66933705403485,0.9974466466356758,DERMASON,1497
49068,840.5830000000001,315.394759795878,199.125551988867,1.58389898556822,0.775495256024943,49755,249.95063108755105,0.7165513011478141,0.986192342478143,0.872663909802573,0.792500900298146,0.0064277076668272,0.0015639934738351,0.6280576769733721,0.994779917436458,SIRA,1498
79140,1105.067,382.072161095282,264.96782988231604,1.4419567887353602,0.7204546453902709,80482,317.433737290699,0.755729564553094,0.9833254640789252,0.814382982393004,0.8308214248866379,0.0048278008730766,0.0014189263746424,0.6902642400506629,0.9953312069623108,BARBUNYA,1499
47551,821.0310000000001,0.0,192.974084661982,1.62997368207499,0.789689406989373,47966,246.05652519634896,0.7413164130705909,0.9913480381937207,0.886442169767413,0.782267531156934,0.0066148488848087,0.0015279913969863,0.611942490302365,0.997450154136285,SIRA,1500
66235,982.152,387.124373907202,219.459744853509,1.7639880797529,0.823788505894299,67073,290.40148285698103,0.755184876919744,0.987506150015655,0.86285931910827,0.7501503455491372,0.0058447101065479,0.0011416579170166,0.562725540927489,0.992641146368593,CALI,1501
48246,828.052,307.8508641982,200.946663815211,1.5320028626168,0.757581749844126,48922,247.84816940072895,0.7411059907834101,0.986182085769184,0.884211085854455,0.8050916798504101,0.0063808577747004,0.001653637000866,0.6481726129643559,0.993002298531206,SIRA,1502
48148,880.077,356.775913193047,173.15982538666302,2.06038503675071,0.874322073847928,48911,247.596319843225,0.591498771498772,0.9844002371654642,0.781172189118707,0.693982723293469,0.0074099840739604,0.0010602094540893,0.4816120202298189,0.9923062000008008,HOROZ,1503
53367,912.246,376.352986064582,181.185052497818,2.07717458408505,0.8764882879032901,54010,260.670241462046,0.632055806902433,0.988094797259767,0.805858364998572,0.69262169057778,0.0070521668084131,0.0010011212763626,0.479724806258822,0.996472174915947,HOROZ,1504
-23163,556.5830000000001,200.666891330874,147.55376951181,1.35995774282685,0.6777233661056361,23387,171.73248840769898,0.799854967367658,0.990422029332535,0.9396038693303608,0.8558087847413459,0.008663251363419,0.0028666035797108,0.73240867604046,0.9960448498947868,DERMASON,1505
46602,810.528,306.28557414974,194.32228259396095,1.57617320083527,0.7729655121066421,47100,243.588811860783,0.7614705882352941,0.989426751592357,0.8914117922091709,0.795299656332149,0.0065723697298343,0.00162190319241,0.632501543362035,0.996931982134186,SIRA,1506
43226,771.987,283.855885871582,194.497946872198,1.4594287005923998,0.728355320128881,43684,234.59977101592003,0.809839628297362,0.989515612123432,0.911454385914199,0.8264749215806461,0.0065667858666446,0.0018899544500242,0.6830607960017351,0.9968785299344228,SIRA,1507
-36169,685.632,238.456574182716,193.313785309598,1.23352079522327,0.5854789768495339,36452,214.59683383854,0.791513480392157,0.9922363656315152,0.9668613678222742,0.8999409413393101,0.0065928439874676,0.0026675256283326,0.8098936978986829,0.9990207182782972,SEKER,1508
38891,791.3430000000001,319.499996298874,156.869618531909,2.03672323097978,0.8711681798766451,39651,222.525412333727,0.6500250710345981,0.9808327658823228,0.780421893164387,0.696480171866942,0.0082152682188391,0.0011924400054886,0.4850846298038049,0.987983134512633,HOROZ,1509
68843,1102.682,371.97944752866096,236.34425794327004,1.57388823729302,0.7722085655315301,70506,296.063557328832,0.775259009009009,0.976413354891782,0.7114904595518091,0.7959137508693158,0.0054033009533091,0.0013375282153688,0.6334786988228629,0.997024672652992,BARBUNYA,1510
45510,778.457,285.024384762356,203.534217498254,1.4003757612147,0.7000497743584729,45877,240.717950475026,0.782402393109495,0.992000348758637,0.9437293092178428,0.844552127270547,0.0062628957319788,0.0019654445001313,0.713268295677207,0.99884363250928,SEKER,1511
34927,692.204,245.08272885912004,182.09046441835704,1.34593939140073,0.669318607162505,35362,210.88014979832695,0.796619833956756,0.987698659578078,0.916015745817603,0.8604447599387841,0.007016999137032,0.0023725925493628,0.7403651849061121,0.99648666638682,DERMASON,1512
63409,990.243,374.808751347295,218.033515154196,1.71904191464429,0.813389550433087,64645,284.138779986316,0.764369063117797,0.980880191816846,0.8126007260374599,0.758090036491796,0.0059109708613492,0.001204264090082,0.574700503428133,0.987934253760138,CALI,1513
31845,679.808,246.94779561724096,164.365854076551,1.50242759972657,0.746318061151783,32393,201.361151422242,0.7454353932584269,0.9830827647948628,0.8659216041137551,0.8153996714930959,0.0077546803459645,0.002114588139097,0.664876624271049,0.998928990717858,DERMASON,1514
66291,975.667,378.628405270273,226.055422802399,1.6749361752814098,0.8022131976807758,67815,290.52422043616,0.7740297043575729,0.9775270957752712,0.8751070895830629,0.767306985931967,0.0057116110070789,0.0012212792928838,0.5887600106599991,0.9861354404135028,CALI,1515
69495,1013.931,396.31146006645,226.131355956234,1.75257189959606,0.821235077200222,70728,297.4622365299,0.7374726744062651,0.982567017305735,0.8494672119386558,0.7505769237155641,0.0057027334350161,0.0011164612814615,0.5633657184143199,0.987338927288686,CALI,1516
50090,847.2289999999999,327.783447040959,195.528025621448,1.6764013547375802,0.802601286940348,50665,252.540232033996,0.7817035487999,0.9886509424652128,0.8769185758351441,0.770448399129925,0.0065438899389291,0.0014222959635525,0.593590735721864,0.995096313523808,SIRA,1517
41732,793.4830000000001,268.540933576508,198.30080817559104,1.3542099805197,0.674321466125952,42417,230.509940525106,0.7596475899228191,0.983850814531909,0.83292099539581,0.8583791582724671,0.0064348924944049,0.0021549525681747,0.7368147793565499,0.997801927999062,DERMASON,1518
30057,642.063,239.881420931106,160.067812372412,1.4986237231318,0.7448079351424821,30433,195.626585606621,0.805234816620677,0.987644990635166,0.916220928989249,0.8155137019252751,0.007980883685368,0.0021774881147858,0.665062598027867,0.9966785867722292,DERMASON,1519
28572,610.194,211.574301038288,172.672002613901,1.22529592426963,0.577869223168038,28796,190.73279810293,0.746551003344482,0.992221141825254,0.964305490667395,0.901493220901216,0.0074049524372913,0.0030168373556935,0.8126900273308479,0.995785778183064,DERMASON,1520
159694,1511.595,569.373514991299,358.792506249972,1.58691584989407,0.776470878202177,160650,450.919855248066,0.8133129615482559,0.994049175225646,0.8782690322571899,0.7919579035125249,0.0035654033025116,0.0008651607617513,0.627197320935954,0.9953093696043648,BOMBAY,1521
-41126,746.459,269.424124278833,194.601374374192,1.38449240220044,0.691594093974452,41581,228.830176149865,0.7703373480435309,0.989057502224574,0.9275010669569258,0.849330685447617,0.0065511871876387,0.0021028438826741,0.721362613242919,0.9987210572662768,SEKER,1522
24114,636.257,194.967895846341,158.206105531925,1.2323664449663,0.584426075892937,24792,175.22242545331798,0.7201433477676571,0.972652468538238,0.748538209079338,0.898724503809671,0.008085257354497,0.0032537182447267,0.807705733747938,0.99538944367784,DERMASON,1523
58169,955.238,384.185505110956,194.014292221628,1.98019177201693,0.863118410600532,58784,272.145312430142,0.6949701314217441,0.989537969515514,0.801084410995842,0.7083695475485071,0.0066046434546056,0.0010258141174413,0.501787415894076,0.993635312255087,HOROZ,1524
34495,683.225,253.374586972552,173.693289993181,1.45874712248527,0.7280540071456021,34812,209.57194014380696,0.7975722543352599,0.990893944616799,0.928621029986374,0.8271229670184329,0.0073452554565169,0.0021206401909473,0.6841324025693771,0.99797617364701,DERMASON,1525
168226,1567.559,566.968178010723,384.118882860634,1.47602266722314,0.735526116323234,171839,462.8088111224949,0.7658960327071741,0.978974505205454,0.8603104355696899,0.816287102296139,0.0033702767587098,0.0009230326561102,0.6663246333750279,0.983510262590687,BOMBAY,1526
85681,1126.8,439.1739956121341,250.054141741354,1.75631562250386,0.8220787922703829,86751,330.291443171714,0.7827608258724649,0.987665848232297,0.8480094930262869,0.7520742267796241,0.0051256870906284,0.0010115204709624,0.56561564258617,0.993399589406647,CALI,1527
185104,1607.624,588.755584444756,402.575880474151,1.46247108433651,0.72969366134549,187253,485.470630098936,0.79663963917437,0.988523548354366,0.9000294194962322,0.8245707436588879,0.0031806745637304,0.0009070070968414,0.679916911298172,0.994358822524967,BOMBAY,1528
47291,827.422,325.029075693507,186.26730852078305,1.74496039200159,0.819500190693286,47888,245.382907534471,0.7708645758622942,0.9875334112930172,0.868028997626345,0.7549567896684409,0.0068729583999811,0.0013772470762999,0.569959754266479,0.994557196229966,SIRA,1529
37211,701.5189999999999,244.696859226609,194.128594204294,1.26048849335971,0.608774617900208,37559,217.666066944621,0.7926003237624609,0.990734577597913,0.950172221011002,0.8895335544255791,0.0065759280649971,0.0025397218545675,0.7912699444490041,0.997386660119347,SEKER,1530
43033,746.785,259.643013647308,211.834610115925,1.2256874054018898,0.5782371927818061,43303,234.075452212718,0.7447217222760629,0.9937648661755542,0.96966186371966,0.901528020818151,0.0060335791984595,0.0024585084178064,0.812752772320292,0.996180836738449,SEKER,1531
34831,707.8660000000001,278.054144234106,159.958192320911,1.73829261383667,0.817958565224853,35174,210.59013885429297,0.6757920878523891,0.9902484789901628,0.873521706498904,0.757370976916597,0.0079829503670324,0.0016202343160714,0.5736107966756,0.9971034110781668,DERMASON,1532
70339,1030.51,395.268962676146,230.150806756088,1.71743461709891,0.812999921003421,72125,299.263088831761,0.780226728192386,0.975237435008666,0.8323416608563,0.757112541307613,0.0056194851032307,0.0011389851130655,0.573219400205273,0.9844668411052072,CALI,1533
30768,647.1619999999999,236.554556830098,165.88212211524598,1.4260400928905002,0.7129227709623249,31137,197.926840808445,0.7095613670956141,0.9881491473166972,0.9231730419470492,0.8367069460031709,0.0076883306302033,0.0023243702683095,0.700078513489954,0.998340028407854,DERMASON,1534
44142,777.8560000000001,287.066861956515,196.46552173864495,1.4611564381173998,0.7291166769101579,44594,237.072436153382,0.7148965115149158,0.989864107279006,0.9167764706350772,0.825843967282068,0.0065032590720066,0.0018659621100762,0.682018258296186,0.9965353690230891,SIRA,1535
60566,994.857,350.535411358202,220.66726327766105,1.58852475963836,0.7769884135611841,61848,277.69592410842097,0.7078775128564749,0.9792717630319492,0.7689842344869341,0.7922050529287371,0.0057876599306244,0.0014061550158872,0.627588845885823,0.996940420562494,BARBUNYA,1536
50218,822.578,284.871497299781,224.792584975315,1.2672637637538795,0.6142625619474079,50719,252.862696848528,0.797820284697509,0.9901220449930008,0.93264227271763,0.8876377568319191,0.0056726969871317,0.0021722630631442,0.787900787353602,0.998478117246368,SEKER,1537
35985,699.3789999999999,261.791111554687,175.543437426326,1.49131813409179,0.741866384445532,36351,214.050286188304,0.7141581328887829,0.989931501196666,0.924498467348396,0.817637714730394,0.0072750065737025,0.0020056577023555,0.668531432549542,0.9969930485714922,DERMASON,1538
48377,867.5089999999999,356.931921640618,173.269720747388,2.05997862812392,0.8742689134739571,48946,248.184426295553,0.606410449257922,0.988374943815634,0.807794364124179,0.695327067287193,0.0073781326175789,0.0010638557925302,0.483479730502209,0.995957911965662,HOROZ,1539
169004,1546.598,566.415657825534,380.970766655958,1.48676934662823,0.7400068927834159,170517,463.87775977990304,0.7360352591740921,0.9911269844062472,0.8878752689087859,0.818970579946054,0.003351492614527,0.0009300177396317,0.670712810817176,0.997195247513836,BOMBAY,1540
-29283,620.528,220.78207737001705,169.180520001832,1.3050088589846298,0.642508779439408,29618,193.091360729785,0.8021860618014459,0.9886893105543928,0.955658365330564,0.874578965058725,0.0075395989949805,0.0027209723049685,0.764888366123191,0.99818609392504,DERMASON,1541
69900,1039.311,387.104368586016,230.419673005763,1.67999703990698,0.803548605511521,70979,298.32774624058703,0.7427715260288821,0.9847983206300452,0.8131974199225709,0.77066489156476,0.0055379737995138,0.0012050164018994,0.593924375090524,0.997791192080683,BARBUNYA,1542
38507,722.063,268.691336667853,182.61401380674096,1.47136208808272,0.7335436349007951,38904,221.424106973737,0.7483481032338309,0.989795393789842,0.928109816447923,0.824083536595206,0.0069777270799556,0.0019850831065984,0.679113675287261,0.999222115316194,DERMASON,1543
-42111,770.7139999999999,281.060085424381,191.326023350429,1.4690112745906898,0.732534442030557,42682,231.554292701177,0.80013300399012,0.986621995220468,0.89087941205633,0.8238604651085409,0.0066742676598604,0.0018966973301109,0.678746065968862,0.997085623492332,SIRA,1544
54147,919.032,381.729666873336,181.390947072606,2.10445820496511,0.8798876998601949,54671,262.568279936429,0.6076422399281789,0.9904153939017032,0.80560656515637,0.687838286416321,0.007049876574387,0.0009734343329795,0.473121508260141,0.995664440003521,HOROZ,1545
30283,650.688,245.600588165619,157.16095867749,1.56273282011226,0.7684543171289109,30610,196.360671044929,0.80733137829912,0.989317216595884,0.89880021056715,0.799512218238315,0.0081101802386031,0.0020441402463857,0.6392197871123521,0.9989297405856422,DERMASON,1546
30626,670.6669999999999,242.893750686638,161.405946524346,1.50486246583239,0.747277101279432,31255,197.469578155875,0.7959146547467449,0.979875219964806,0.8556305197789921,0.8129874794952379,0.0079309655419133,0.0021371807546092,0.660948641816021,0.9946368029118248,DERMASON,1547
76438,1082.556,426.84969549111,228.689551560139,1.86650283136727,0.8443694806689301,77160,311.96776166852,0.738025122862577,0.990642820114049,0.819631114250953,0.7308609212186199,0.0055842603873872,0.0009828435397981,0.53415768616453,0.997006833622684,CALI,1548
54614,925.529,0.0,205.370603803735,1.6553113571146003,0.7968964260693059,55585,263.698131385427,0.769753347427766,0.98253125843303,0.801186803870956,0.7756915805471609,0.0062246364099645,0.0013901128624635,0.6016974281317529,0.995996586333135,BARBUNYA,1549
46427,811.6569999999999,293.91802929336103,202.24616005217095,1.45326877512801,0.7256121135906201,46974,243.131018883686,0.6837958053493579,0.988355260356793,0.8855955151854591,0.827206889853687,0.0063307564411519,0.0018284872669125,0.6842712386214099,0.994430024806663,SEKER,1550
38702,708.716,251.234875725556,196.429954817022,1.2790049051306105,0.623456761357429,39004,221.984046409512,0.7510722117642491,0.9922572043892928,0.9682751754137672,0.883571780265105,0.0064915217747288,0.0024405832604772,0.780699090880848,0.998517966667612,SEKER,1551
39311,737.159,278.080293671672,180.520852344318,1.5404330860419,0.76064498584966,39792,223.723757663517,0.7131894049346881,0.9879121431443508,0.9090789699647308,0.80452934909392,0.0070738544853011,0.0018281147442833,0.6472674735534879,0.997072231780544,DERMASON,1552
85680,1136.21,458.787420877163,240.492543163464,1.9076991529226897,0.8516003145583771,87086,330.289515717512,0.6998056095529019,0.98385503984567,0.83401163105424,0.7199184212287819,0.0053546617749435,0.0008872478433198,0.5182825332245421,0.988727149607082,CALI,1553
35860,708.9730000000001,274.222582335691,167.103004007144,1.64103921389688,0.7928860270850531,36261,213.678192790474,0.696784222286991,0.988941286781942,0.8965215987938421,0.77921442855096,0.0076470324131536,0.0017390042223866,0.6071751256619989,0.9963981909141072,DERMASON,1554
42301,744.3439999999999,255.120480290891,211.31787095503003,1.20728303355462,0.5602757080412571,42647,232.076078004266,0.7627298954201229,0.9918868853612208,0.959429602904324,0.909672472157665,0.0060310744495612,0.0025475027573158,0.8275040066014391,0.9990315473683852,SEKER,1555
83108,1143.976,458.952240724562,234.28890489241695,1.9589158135137,0.859885791065567,85574,325.294316095209,0.629405795125793,0.971182835908103,0.7980293580573979,0.7087759623564692,0.0055223593483727,0.0008596869762754,0.502363364814339,0.984087539464758,CALI,1556
37892,714.794,266.523376364987,181.333928896736,1.46979320409897,0.73287081247059,38274,219.648794281018,0.7395003903200621,0.99001933427392,0.931956401755832,0.824125813190293,0.0070337637592364,0.0020014355500875,0.679183355966562,0.998259080936782,DERMASON,1557
69544,1022.185,392.1333697429,227.17988870401905,1.72609191764237,0.8150835529029681,70244,297.56708638399897,0.735705142446074,0.9900347360628672,0.836393257946388,0.758841530316833,0.0056386369743313,0.0011533424109725,0.575840468133593,0.993953577896794,CALI,1558
37278,737.8639999999999,281.747346815137,168.833858591958,1.6687846215495905,0.8005705561703159,37788,217.861937356293,0.7734345823478149,0.986503651953001,0.8604186676975359,0.773252844504119,0.0075580059771215,0.0016667601131143,0.597919961533712,0.99779963672498,DERMASON,1559
45659,817.735,309.309520437559,188.700718979802,1.63915390524117,0.7923468748454191,46186,241.111684439106,0.7950651250261199,0.988589615900922,0.858047018682865,0.7795158846000649,0.006774338475165,0.0015429310988815,0.607645014343821,0.996023698261999,SIRA,1560
55377,921.337,322.96269483396,219.599863815335,1.47068713624315,0.733254518549173,56515,265.53377613554,0.714025994120377,0.979863752985933,0.819789334517141,0.8221809527321892,0.0058320727889549,0.0016438884491415,0.67598151903561,0.994157324383772,BARBUNYA,1561
81010,1102.058,399.308864836465,259.756519100034,1.53724290046668,0.7594931645203471,82215,321.162163896988,0.7518469020306641,0.985343307182388,0.838184437680168,0.804295101308402,0.0049291305374208,0.001272365183308,0.6468906099886921,0.9944279975836758,BARBUNYA,1562
70675,1041.369,365.767852783942,248.690833681322,1.47077335891135,0.733291480653799,71996,299.977007159145,0.761419952596423,0.981651758431024,0.818966978036765,0.8201295025682329,0.0051753498802114,0.0014442727549441,0.672612400982818,0.989260400238927,BARBUNYA,1563
37711,758.985,293.787553446903,164.742725335739,1.7833112378599798,0.8279820444393841,38382,219.123564391208,0.7621771292291519,0.982517846907405,0.8226432283642641,0.745857208109432,0.0077905002107316,0.001487194844179,0.556302974888797,0.9920613467741308,SIRA,1564
45084,763.811,261.13820376115103,219.97787233114,1.18711123529757,0.5388823426041329,45425,239.588671758162,0.773098292063928,0.992493120528343,0.9710922496682328,0.917478439796962,0.0057922589779334,0.0025316939491943,0.8417666874922679,0.999270692221288,SEKER,1565
54768,930.691,392.83069077189,178.30874063641997,2.20309273325468,0.8910488825926469,55185,264.06965631449503,0.766629339305711,0.992443598804023,0.7945582061980321,0.672222569462719,0.0071726316603105,0.0009034635792295,0.45188318289506,0.995540556516101,HOROZ,1566
66823,1033.42,379.358784885245,225.09516268989103,1.68532624314046,0.804939474506804,68016,291.687651603282,0.752375698072419,0.9824600094095508,0.7862888346842108,0.7688965254660369,0.0056770690463649,0.0012239834134333,0.5912018668737441,0.996368021235952,BARBUNYA,1567
77067,1129.233,398.904289875682,247.766912434946,1.60999822758989,0.783716508206013,78528,313.248706292787,0.7152190658264741,0.981395171149144,0.759470999740586,0.7852728442464499,0.0051760713389087,0.0012141220123495,0.61665343991091,0.992810945293771,BARBUNYA,1568
65271,976.35,0.0,231.926357507056,1.56772295729451,0.770145872325998,66871,288.280450819005,0.796959706959707,0.976073335227528,0.8604369839455072,0.7928586473199358,0.0055705638808277,0.0013578818718521,0.628624834629998,0.985509584774916,CALI,1569
40527,730.217,254.29478676981705,203.13438860285703,1.25185493465108,0.601577287968207,40849,227.157608346016,0.7725314525352651,0.99211731009327,0.9551035110131468,0.8932845664336608,0.0062747004902859,0.0024645185177033,0.7979573166285729,0.998926804462415,SEKER,1570
35565,682.802,227.295701721943,199.383916533488,1.13999015403917,0.480124129649073,35922,212.79747274934,0.8014286680036959,0.9900618005678968,0.958612544638697,0.9362142404683952,0.0063909940031475,0.0030286503903657,0.8764971040558142,0.999198068667471,SEKER,1571
29410,625.321,226.632749490363,165.414325249798,1.37009143040131,0.683577114538713,29746,193.50962511115895,0.7419460632205659,0.988704363611914,0.945145913808915,0.8538466993243929,0.0077059758412228,0.0025265449055696,0.7290541859471609,0.998870892464406,DERMASON,1572
39900,745.235,284.431909818371,179.22816913238,1.58698217582241,0.776492251093038,40298,225.393562097352,0.7888493475682091,0.990123579333962,0.9028098172114092,0.7924341619802131,0.0071286192936935,0.0017339554838267,0.627951901073282,0.9965484742770948,DERMASON,1573
43133,772.6,287.50996781722097,191.80022089976,1.4990074905465298,0.744960950346909,43558,234.347266429676,0.769297995291432,0.9902428945314292,0.90805075068366,0.8150926669041909,0.0066656612759887,0.0018148926726512,0.664376055640986,0.9959046839456,SIRA,1574
34290,684.8860000000001,254.447291103657,172.11700757644795,1.47833903625498,0.736502501142509,34574,208.94828065568905,0.7984817436661701,0.991785734945335,0.9186303119185292,0.821184928907606,0.0074204517673857,0.0020814883771589,0.67434468746499,0.996910075370656,DERMASON,1575
56906,949.645,392.108011830404,185.170101624031,2.11755574140441,0.8814686265912809,57496,269.174607889933,0.8138729977116701,0.989738416585502,0.792949175033644,0.6864807649132081,0.0068904511269532,0.0009439324383261,0.471255840595823,0.997910510924045,HOROZ,1576
29646,641.1,239.168205550996,158.21544221031098,1.51166158125752,0.7499242371156031,29965,194.284480963402,0.698753152473661,0.989354246621058,0.906409428716432,0.812334066377298,0.0080674696603587,0.0021669843209191,0.659886635397076,0.997525274715047,DERMASON,1577
174927,1615.125,639.234094031299,351.39406546351603,1.81913742108336,0.835354850561642,177314,471.936408684356,0.720575877409787,0.986538006023213,0.842663985548493,0.7382841639564499,0.0036542906128344,0.0006696950008341,0.545063506748875,0.9915454219938008,BOMBAY,1578
62185,981.28,0.0,230.061534084018,1.51080782307942,0.749594310503917,63550,281.383014926907,0.7585664271685959,0.978520849724626,0.8115393971140121,0.809551799101588,0.0055894309798791,0.0014809006697501,0.6553741154286171,0.9901443406333068,BARBUNYA,1579
57011,942.7,381.980929029937,191.581226606964,1.99383277680744,0.8651306452045541,57679,269.422826955877,0.7753644869981501,0.9884186619046792,0.8061604883954,0.7053305714504949,0.0067001268006163,0.0010229010321993,0.497491215022682,0.9919142906859808,HOROZ,1580
47705,824.388,311.904179582778,195.594415289824,1.59464767498914,0.7789405545904592,48235,246.454645891675,0.7957995529309709,0.989012128122732,0.8820850089555929,0.79016140861385,0.0065381863448858,0.0015721729395857,0.624355051662623,0.995626331501527,SIRA,1581
31692,658.62,246.993407128462,163.551498458225,1.5101873688521998,0.749354099455303,31994,200.876846977811,0.792181172824076,0.9905607301369008,0.9180993546056228,0.813288295073131,0.0077935569584899,0.0021032629143439,0.6614378509029599,0.998895087714399,DERMASON,1582
36888,697.8639999999999,249.444926089216,188.60302028823105,1.32259242565683,0.65446670072213,37205,216.71931230555,0.7775880604565859,0.991479639833356,0.951816835976076,0.8688062559670541,0.0067622241945677,0.0023766273236191,0.754824310407491,0.9983249156465908,SEKER,1583
55148,939.385,0.0,182.44246362515705,2.11979513293469,0.881735720710948,55722,264.984177665488,0.675684285329217,0.989698862208822,0.7853303628050909,0.68517281570827,0.0070127773705886,0.000953389381226,0.4694617873855999,0.995162811998816,HOROZ,1584
-32829,658.1010000000001,221.59949999341703,189.002627541416,1.17246782690817,0.52207126255298,33154,204.448480097336,0.7897851661173529,0.9901972612656088,0.952538233225274,0.922603526196624,0.0067501142280732,0.0030168333857138,0.851197266550444,0.998001409382572,SEKER,1585
36675,742.9169999999999,285.890896441017,166.881953780119,1.71313248655814,0.8119506999212299,37613,216.092712286097,0.7788277765980041,0.9750618137346128,0.8350248380535291,0.755857269245649,0.0077952528000277,0.0015695282724545,0.571320211471489,0.978747214499075,SIRA,1586
80416,1078.826,413.620554379304,248.944567343033,1.661496608638,0.7985963306647141,81066,319.98254832009604,0.7922758620689649,0.991981841955937,0.868259456174969,0.773613750410144,0.0051435106742352,0.0011364128341474,0.5984782348236479,0.99436955750315,CALI,1587
33163,676.418,251.07185575491903,168.555679303482,1.48954847912818,0.7411455482042141,33561,205.48587061414295,0.800729186787715,0.988140996990554,0.910821687389404,0.8184345075089781,0.0075708426787359,0.0020953651337526,0.669835043081464,0.997751769688755,DERMASON,1588
44634,774.05,0.0,213.607886298379,1.24947256557319,0.599549468449646,45116,238.38996170080105,0.73877780720339,0.989316428761415,0.93613319003276,0.89319021447255,0.0059796835085338,0.0023476523583667,0.7977887592295191,0.99681516777996,SEKER,1589
32896,682.943,249.33936940343497,168.16810058494,1.48267934606002,0.7383162644560021,33349,204.657001012934,0.7863836297571241,0.986416384299379,0.8863067177661371,0.820796978441843,0.0075796257722347,0.0021221228547372,0.673707679819259,0.998892462150036,DERMASON,1590
41389,738.9760000000001,257.153192531302,205.223843072247,1.25303760363154,0.6025771357782901,41854,229.560692447648,0.769240776879472,0.9888899507812868,0.952432331825338,0.892700145730077,0.0062130805898016,0.0024339361006643,0.7969135501865,0.998562645227192,SEKER,1591
30128,634.927,237.919280252921,161.393536757609,1.47415618390124,0.734735064534193,30382,195.85750178071,0.787804304055644,0.9916397867158192,0.9391448372064428,0.8232098784617329,0.0078969490259201,0.0022370793584055,0.6776745039969809,0.998998060739353,DERMASON,1592
81940,1222.335,396.793776647086,263.548622023362,1.50558091937932,0.747558961486105,84256,323.000384358284,0.7225749559082891,0.9725123433345992,0.6891683571898621,0.814025832480646,0.0048424917823662,0.0013115999866096,0.6626380559458089,0.997655213486617,BARBUNYA,1593
41626,760.1469999999999,0.0,187.11764982271,1.51643194075912,0.751754815258864,42103,230.21700477841705,0.7741491538032359,0.988670641046956,0.905272592664776,0.8113340852778002,0.0068166814219703,0.0018220137376086,0.6582629979335649,0.9982110354863092,DERMASON,1594
42888,750.7339999999999,253.17188128466304,215.832130676728,1.1730036695225,0.522707241252176,43254,233.680760000907,0.792856746713993,0.991538354834235,0.956254491600958,0.9230122982660942,0.0059030936692003,0.0026429526819812,0.8519517027504571,0.999342473582232,SEKER,1595
65736,1014.17,399.521978390412,211.150017605122,1.8921238223033,0.848929168772552,66585,289.305504117552,0.721612364977606,0.987249380491102,0.8031406703753281,0.724129133729015,0.0060776740049655,0.0010308162285115,0.524363002315134,0.9921597282149448,CALI,1596
70925,1050.316,382.779077548623,236.646913461315,1.61751138837987,0.7859943579533342,72151,300.507095940082,0.772275394984701,0.983007858518939,0.8079216492890079,0.785066670478899,0.0053969556228216,0.0012646046370643,0.616329677096824,0.996920271700603,BARBUNYA,1597
78179,1130.225,402.751892289658,248.624673924041,1.6199192378335905,0.786716295371457,79646,315.500545748894,0.6765230183454479,0.981580995906888,0.76907758898225,0.783362044446925,0.0051516633915713,0.0011966780972985,0.613656092680066,0.994073309946234,BARBUNYA,1598
65911,988.981,380.143951934774,221.110110286716,1.71925178564579,0.8134403314466899,66678,289.690337486495,0.746190422280086,0.988496955517562,0.8468214857900029,0.7620543112999492,0.0057675342800863,0.0011998132258051,0.580726773370839,0.9984155420901312,BARBUNYA,1599
38134,717.612,247.751868896957,196.27183151981097,1.26228948381699,0.610246874063606,38522,220.349079414757,0.778403755868545,0.989927833445823,0.9305567021804708,0.889394216866241,0.0064968759872281,0.0025076189580454,0.791022072995115,0.9984988442088468,SEKER,1600
78844,1086.0739999999998,411.130372498904,246.75185359991,1.66616933774091,0.7998656497822242,80130,316.839547192422,0.680463976248835,0.9839510794958192,0.839962077787328,0.770654683736037,0.0052144788759944,0.0011345665207736,0.593908641564292,0.98955236799378,CALI,1601
31151,659.06,240.203902219684,165.751487445667,1.44918097521401,0.7237665230683441,31553,199.154927275338,0.7166091557395899,0.987259531581783,0.901222340145766,0.8291077931498221,0.0077109531706745,0.0022476662141064,0.6874197326617691,0.996195598560133,DERMASON,1602
42520,787.42,313.156113885961,173.49726123565495,1.80496286601674,0.8324980208948879,42846,232.676052575548,0.78574860479728,0.992391355085656,0.86176774924649,0.74300338475997,0.0073649133087008,0.0013845561425995,0.552054029764772,0.99643702376031,SIRA,1603
41308,764.195,285.36077899132005,185.298045685608,1.54000965274877,0.760492616687958,41755,229.335952510548,0.679095153547708,0.989294695246078,0.88886467856426,0.8036701936446691,0.0069081238256831,0.0017776707341831,0.64588578015286,0.994670336008576,SIRA,1604
